"Name","model.r_max","model.l_max","model.num_layers","model.num_tensor_features","model.num_scalar_features","model.allegro_mlp_hidden_layers_width","test0_epoch/forces_mae","test0_epoch/forces_rmse","test0_epoch/per_atom_energy_mae","test0_epoch/per_atom_energy_rmse","test0_epoch/total_energy_mae","test0_epoch/stress_mae","test0_epoch/stress_rmse","test0_epoch/weighted_sum","val0_epoch/total_energy_mae","val0_epoch/stress_mae","val0_epoch/per_atom_energy_mae","val0_epoch/forces_mae","val0_epoch/forces_rmse","val0_epoch/per_atom_energy_rmse","val0_epoch/stress_rmse","val0_epoch/weighted_sum"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold2_seed2","5","1","1","32","128","512","0.22288025983274937","0.34374719859747954","0.026092074220930284","0.03700807904494952","2.5112912404135423","0.00791267645603496","0.015722839408787805","0.14957792075341148","2.613125593993957","0.00796663033622756","0.027780215281235626","0.2289468056931556","0.3491734731169307","0.0447099036914465","0.015974482021367024","0.1536090297150619"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold2_seed1","5","1","1","32","128","512","0.2250043801398192","0.3450121350036875","0.027112222610447576","0.034449670358933614","2.6240477877375343","0.008797858926513464","0.017042299835974883","0.15127996977321376","2.691383813915124","0.00884167463133467","0.02904941575271912","0.23125056141405584","0.35216352172342336","0.04795136154864168","0.020401474459377143","0.1554292020031431"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold1_seed2","5","1","1","32","128","512","0.221677008078226","0.3393943345652286","0.0261332222050763","0.033975176380934446","2.5945676908269233","0.008239843819783634","0.015885982068189815","0.14889447002119696","2.5763134442852684","0.008269513912183408","0.026816947791679892","0.23212948524372823","0.41115558986648143","0.036606570668216765","0.016428863875350037","0.15578985602345627"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold2_seed0","5","1","1","32","128","512","0.22966482237157443","0.3541575351348633","0.027556774966512293","0.03563889317162076","2.6614404216081167","0.008663150985021292","0.016633334334248438","0.15430758773908904","2.7265363581470763","0.008580745255928487","0.02904003260387324","0.23599471113934808","0.35833592429294503","0.04740020420632318","0.01744917482830596","0.15846439764433537"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold1_seed1","5","1","1","32","128","512","0.2165509568854616","0.3413455052592723","0.026260673861263004","0.03359142782169851","2.592615088055882","0.007887178581369187","0.01547349958402244","0.14540773661406017","2.6156649919426034","0.007890225597911369","0.027582024099717377","0.22721725406773083","0.40301974080048114","0.03853272278144936","0.015727517521465107","0.15244342588729004"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold1_seed0","5","1","1","32","128","512","0.22628414768044344","0.34823251896149404","0.026780926036311194","0.034012869788850646","2.6471469691215352","0.007791450860143036","0.015184867036411472","0.15178650765213236","2.6079250573673396","0.007981675558369485","0.027474078685493477","0.2365845691047389","0.4183919400861784","0.04032799783765443","0.017494188898682518","0.1586347950379168"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold0_seed2","5","1","1","32","128","512","0.2174851268609455","0.3359034167958401","0.026497149964038916","0.03369614327454216","2.567548655314605","0.008617385356313432","0.016550308145145562","0.14626563324893618","2.5518814373152305","0.008889415914008452","0.02796695948590477","0.22538986745443876","0.37338495309158615","0.04418742778355374","0.019675985531726527","0.15157494381655337"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold0_seed1","5","1","1","32","128","512","0.21790892368364911","0.33907249892322117","0.026334312665681703","0.03377647645944368","2.5311322024922784","0.007946177940265456","0.015790932315830255","0.1463215124388786","2.540223175906073","0.008078353871240788","0.026908098792946034","0.2252388830756658","0.35573088809409514","0.03961288917083611","0.017080334244420712","0.1511948828862797"
"hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold0_seed0","5","1","1","32","128","512","0.2221510871098723","0.3476332434745067","0.026066857202192244","0.033920713834087214","2.5123883361663086","0.0080424038202879","0.015482676777084528","0.1491405435289869","2.527437087013656","0.008625672385724705","0.02761759372601042","0.22951243678544683","0.3793595443719329","0.04576259915698954","0.02800227116377111","0.1541958058242299"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold2_seed2","5","1","1","32","128","256","0.224160041512392","0.3449565455552121","0.026944156528647283","0.037813167146664065","2.562068138041487","0.00836912883290849","0.016470776539886666","0.1505812428022495","2.613341036896227","0.008356057102708588","0.028520454741893284","0.23076779602882835","0.3532542147922956","0.047143406763552935","0.016768767937179848","0.1549448905756714"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold2_seed1","5","1","1","32","128","256","0.2244479156321444","0.3425377504054436","0.02633956583407653","0.0343391214514845","2.570390824596506","0.00875511526623415","0.016840794363126205","0.1508896477512783","2.6020575872883462","0.008687475908835096","0.02713748373441716","0.23050398735659003","0.3515344244629559","0.04353181127211959","0.018459287049233265","0.1548621545958526"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold2_seed0","5","1","1","32","128","256","0.22733212915660383","0.3467985009390533","0.027629015105801333","0.03534961346918546","2.6784205241811896","0.008828834786980157","0.017074172514596343","0.15282837292908552","2.749961387462332","0.008871064710371612","0.029416270971477074","0.2329533499126432","0.3525728970409482","0.0472792268717523","0.01911065943398008","0.156563952425828"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold1_seed2","5","1","1","32","128","256","0.2153186374789988","0.3325144990617724","0.026218606448930627","0.034456999869981006","2.5434885429514806","0.00854268082945112","0.01627293649650778","0.14481207238335725","2.5369461339050288","0.00858276772398971","0.02731143762489757","0.2259430100660121","0.4095996002524512","0.0379456539856628","0.01642648965749949","0.151829357026648"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold1_seed1","5","1","1","32","128","256","0.21857832666882449","0.3370799526395086","0.02524738959775952","0.031861479048534654","2.5337327366489726","0.007826358865296801","0.015175176839688326","0.14670819335093951","2.5596070306031824","0.007970344184700127","0.02698676253182483","0.22979886211077796","0.40816060934467546","0.03738695566360668","0.015759100539303877","0.15416037464063456"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold1_seed0","5","1","1","32","128","256","0.22698196058457085","0.3485301672518555","0.02786866008576202","0.0368545567514776","2.6791128959782657","0.007911762986076105","0.015612080896847349","0.15229948373639748","2.6344907420249104","0.007986669703017348","0.028067106030520823","0.23740191123135376","0.4170524269933405","0.038855623617908126","0.015839322972427038","0.15918196592333744"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold0_seed2","5","1","1","32","128","256","0.2194949952730557","0.33672398488757","0.02634844205205077","0.03441533370767232","2.5937307988497484","0.009089339851877829","0.017075226170221277","0.14774120660528658","2.5560725853973216","0.00930584344638298","0.02699315188113686","0.2273116325940589","0.39571734838002154","0.04344680596581865","0.020737882301812893","0.15296343247031127"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold0_seed1","5","1","1","32","128","256","0.22232929997492112","0.3621450722835576","0.026763048788739377","0.0355722945600061","2.524038942884777","0.009036735537225418","0.01713461060753922","0.14959403205217675","2.551516803618904","0.00893600868602703","0.027068193510458","0.2299197206253236","0.3832956800613228","0.04285578336453183","0.01721073403856541","0.154558611077991"
"hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold0_seed0","5","1","1","32","128","256","0.22528289066718615","0.34490079731379975","0.026546220510946072","0.0339327481761396","2.5725252867267936","0.008787478971181551","0.016877203030652127","0.15145233852828674","2.6133355807483376","0.00915560565907431","0.028843115972640665","0.2325348454920939","0.37737432792331704","0.04585358191069928","0.02182280190670771","0.15637467805334465"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold2_seed2","5","1","1","32","128","128","0.2273256081982096","0.3495047754524888","0.027001628552816067","0.03706310463711727","2.588961281926801","0.008399039234967256","0.016428775567791466","0.15267444762286156","2.6977709585309584","0.008435607900251479","0.02951424889073188","0.2336396739135426","0.3558116943790684","0.05150596496580235","0.01772878116269995","0.15687352818518618"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold2_seed1","5","1","1","32","128","128","0.23177190693770897","0.355110211837141","0.027487764601131927","0.03414949723497171","2.6858361981592553","0.009105958727189173","0.01724051960943801","0.15583857999560932","2.7597206694033636","0.009102121876002588","0.02953611076611463","0.23805197060001945","0.3625742971598642","0.04828153471647045","0.020606008018609658","0.15999589062719935"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold2_seed0","5","1","1","32","128","128","0.22699620423520445","0.35498372484188506","0.027107747078719067","0.0349345034704123","2.655789815110482","0.009139839053703917","0.01754596970371206","0.15270281493659923","2.720780814037878","0.008998859594139806","0.028855484897695596","0.2323408945047044","0.3556225037788263","0.046609790585950474","0.018347341716296567","0.1561956802629791"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold1_seed2","5","1","1","32","128","128","0.2229785578064948","0.3405246478682971","0.026053790100418864","0.033722014422429496","2.5278287996054205","0.008393290180439463","0.01614086910740595","0.149800183354423","2.533499018183956","0.008469100203242663","0.02696072872325661","0.23329297390481957","0.4067806161637853","0.03705574136672451","0.016158885337892823","0.15662285432954345"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold1_seed1","5","1","1","32","128","128","0.22269104680132015","0.34852053410901895","0.02609485518979687","0.03344501189930325","2.5732097527182516","0.00845548148839913","0.016311894624463544","0.1496320293745498","2.592997645135843","0.008562878195569779","0.027360819617647053","0.23290785765933184","0.4104605386422317","0.03734189585246146","0.017611828863574264","0.15640560075623006"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold1_seed0","5","1","1","32","128","128","0.22618432111929423","0.3480743946550014","0.026284829860363804","0.03620812419367159","2.5872159053195225","0.00823562335854311","0.01618245498853652","0.15186041407616652","2.5598425630346204","0.008331420975519028","0.0266103063084656","0.23602976408395793","0.40792230423180864","0.03870947765435325","0.017295365137398017","0.15837347414334657"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold0_seed2","5","1","1","32","128","128","0.2236333345519867","0.3508738070125539","0.02750598351212216","0.03557585479515346","2.679599805368626","0.008613067289527016","0.016417492529094087","0.15032236043881095","2.6489641339115053","0.008905284175155207","0.028592786361530235","0.231075810222148","0.39191438062793355","0.04479906527534668","0.02151562903051999","0.15532915002431333"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold0_seed1","5","1","1","32","128","128","0.2261108929260607","0.3476432617267852","0.026418660691455532","0.03352389601763663","2.6101634700463645","0.009003774734065426","0.017208085958352798","0.15206654835981745","2.602304119012533","0.009374628253055128","0.02731642443089937","0.23378036642377711","0.374919882149755","0.04418571460324235","0.025438394967236395","0.15724605857823862"
"hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold0_seed0","5","1","1","32","128","128","0.2272889430107226","0.3532876901261531","0.02776119730773314","0.036220205229574046","2.651421127839773","0.008410920586755863","0.016345916610634535","0.15266422845411526","2.656578888336977","0.008940744166886058","0.029163638105097717","0.23514810475357617","0.3815852055948965","0.0453834350187849","0.02544608658194766","0.1580274668415271"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold2_seed2","5","1","1","16","128","512","0.22693084058363447","0.34965592059681616","0.027948780524324777","0.03924867318550534","2.675273349422859","0.008785121625034835","0.017489237710457718","0.15255419539910425","2.7538947923118555","0.00874128233898755","0.029695502880476995","0.23329906036341697","0.3567098239994327","0.047681928554831866","0.017660274925328144","0.15675237604639491"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold2_seed1","5","1","1","16","128","512","0.2382470025142304","0.3665200286541158","0.02851132291600024","0.036369559148249186","2.6398094632596947","0.008991924562851564","0.016961224069585695","0.16007446793024752","2.739998015257124","0.008901928835637321","0.03019672164718806","0.24442217081231948","0.3708469277830974","0.04547713749315539","0.01743928200025961","0.16412965109413286"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold2_seed0","5","1","1","16","128","512","0.22872602509368664","0.3716860757342106","0.027165415246732716","0.03602446910786266","2.56135343409285","0.00842539868975346","0.016503590627742697","0.15360660048914343","2.654816235254173","0.008310763301362824","0.02891808217568261","0.23501411043461168","0.35883295379876834","0.04601364667266154","0.01748046908865357","0.15772885113737287"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed2","5","1","1","16","128","512","0.22409514251902435","0.34459724024185096","0.025914918303304696","0.03454399301244079","2.5418658889618704","0.00876215714684576","0.0170686203243273","0.150654289117443","2.5245030255719767","0.00880537142210812","0.026277195189136997","0.23469776184062183","0.4134528410602016","0.035721385003208296","0.017926559057866675","0.15764867858911752"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed1","5","1","1","16","128","512","0.2334877165772637","0.3578723023196601","0.02717933806765277","0.034661911061452305","2.611385123605041","0.008546009494354011","0.016410588171784483","0.15677915005644324","2.6245434957933784","0.00838584960529367","0.028393675990602944","0.2437881061290104","0.4196992476496495","0.03851213568574638","0.01585490325779371","0.16351901608649297"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed0","5","1","1","16","128","512","0.22561231697236517","0.3454351909807846","0.026889899160609115","0.035513648721502145","2.6293007829080537","0.00832428621456825","0.016244216615384378","0.1515212224097773","2.6287619509520628","0.008380560727533569","0.02765911479445443","0.23605531800701457","0.4011222160505543","0.03788455516695026","0.016909206563727464","0.15842025043859898"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed2","5","1","1","16","128","512","0.23067094614733313","0.3549109969115199","0.027683568924017157","0.0378527731004114","2.5734214159682667","0.008578178324148356","0.016304867491713393","0.1549432280841366","2.587685558086786","0.008728093160029121","0.02766431416273619","0.23932963691247655","0.3861602599820167","0.03899431977781967","0.01662047666259456","0.16068879590509597"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed1","5","1","1","16","128","512","0.222211889406121","0.34066601932070717","0.02727261625959384","0.0349566440468439","2.610744854972921","0.008475933978632602","0.016981794804554393","0.14933901889515078","2.565700723034342","0.008632420795017536","0.02781969951967791","0.23018995507997053","0.3696914062446387","0.04063021392651083","0.018541334268908832","0.15464642070254794"
"hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed0","5","1","1","16","128","512","0.227536822646802","0.34828486223691285","0.027218884526287027","0.036581578607436216","2.5308244318596325","0.009257456371343571","0.017421344797567254","0.1530986371861839","2.5979262793499895","0.009514577331297515","0.02838717345467068","0.23509748979417497","0.38127711307651246","0.04351730381249983","0.02133996073515578","0.1581727117953402"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed2","5","1","1","16","128","256","0.23132885639343412","0.35381514269452913","0.0297121622477692","0.04134623768072237","2.759075272198336","0.00875724545102229","0.017185749983523305","0.15546165944993465","2.8167964989831877","0.00876952936170886","0.03139737280094015","0.23811371775657755","0.3647315951656533","0.054489805155460536","0.018921579271582424","0.15995159861411237"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed1","5","1","1","16","128","256","0.2405458774637847","0.3675315204363683","0.02805314701935344","0.03640168246227896","2.720955971464166","0.008774661230635365","0.016621682277836385","0.1615093888286115","2.796725202397147","0.008772358571711174","0.030285603395832767","0.2469590544157013","0.3742292474193134","0.05135981488275155","0.019335787592998407","0.16575720116412734"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed0","5","1","1","16","128","256","0.22807963919499952","0.35033568933495507","0.02732367885152951","0.03663760263509577","2.596212865846763","0.008908456687160778","0.017428213633064456","0.15334232968132272","2.6714849572380452","0.008766151394992453","0.02864361526173289","0.2344465455401494","0.358092640764253","0.04275928215465541","0.017378279460383998","0.15750164048873702"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed2","5","1","1","16","128","256","0.22919418488121235","0.349505958707203","0.027159928178665676","0.03730626385250432","2.5842476078643344","0.008936653977254122","0.017314225383822653","0.1540827042325084","2.5940479938659013","0.00888232279789165","0.027794005364351136","0.2395347111548656","0.4102398609428805","0.03808883820412325","0.017672104049454167","0.16087615306651212"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed1","5","1","1","16","128","256","0.23472890358841347","0.35844506364863576","0.02767256609651002","0.035315032067856675","2.6958113468201064","0.008616626353984398","0.016598168724596917","0.15762543953114205","2.718980417105603","0.008532380716088877","0.02934363450464492","0.24486531348689383","0.4201911801392386","0.03965564287561374","0.016333562141949795","0.16428840561515212"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed0","5","1","1","16","128","256","0.226973849887013","0.35203914741385467","0.02764756163861712","0.03679856305577928","2.651666708154308","0.00898168650902316","0.017341686964053523","0.15264318708835323","2.626928884754785","0.008971864417285348","0.028185148296254667","0.23735241775279356","0.41115363337231375","0.03930667408871399","0.017328208103811873","0.15947503482063247"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed2","5","1","1","16","128","256","0.23014889329858415","0.3569747192850965","0.02727062797474752","0.03957581968239731","2.5350055773889104","0.008849739072947138","0.016772962658244118","0.15468366802273203","2.550389995255093","0.00934934632162607","0.02807824145557738","0.23802868882394504","0.3898515640882424","0.04737759410205021","0.02553131414178738","0.1600427150091248"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed1","5","1","1","16","128","256","0.2313241739992068","0.3529701696682489","0.028258340280911124","0.03581219351282815","2.699275570002326","0.009437287019216312","0.018253596668606382","0.155663147575285","2.6967598422738175","0.009619252992539356","0.02990961875660311","0.2389390944037497","0.3656350468666319","0.0472831376246211","0.02029247336805597","0.16075454820733648"
"hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed0","5","1","1","16","128","256","0.23111466064715225","0.3592206918093945","0.02887880303243447","0.03774049531157295","2.6808480250310183","0.009843252209062712","0.018557012399544253","0.15566701500811334","2.731340011287407","0.010211999195214278","0.030594943423700647","0.23899349859004576","0.38920855852498065","0.04821777904154187","0.024185450642461137","0.16099434016850456"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed2","5","1","1","16","128","128","0.23578041280562512","0.36050856266198744","0.028745691387315354","0.03947344208115568","2.7460280628389775","0.008412615838753988","0.016672457030336974","0.15826423325838718","2.776707946326312","0.008404775179094959","0.03057608666969166","0.2425360040867334","0.3679557108167034","0.050409826897723456","0.017195562134471716","0.1627302061905755"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed1","5","1","1","16","128","128","0.2401541580631207","0.36824108483131834","0.027845656018072384","0.037890398460648005","2.6371379735567704","0.009488734079571256","0.017594087883476772","0.16148384093636042","2.7433912031722527","0.009537054762679846","0.030033582667864867","0.24623818359723937","0.37232371102215506","0.05089228920329837","0.019786689922524435","0.16553117278416882"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed0","5","1","1","16","128","128","0.23537777960079825","0.35920397787981817","0.028385935391561812","0.03703402451901083","2.6905545516150218","0.00897397928124528","0.017290000534294477","0.15817926838766586","2.7952710281591604","0.008881753133228244","0.030550157804175665","0.24133105749046943","0.36632043090649063","0.04907702435953877","0.01837928689065109","0.16209403764024152"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed2","5","1","1","16","128","128","0.22976457291251565","0.3505593210873945","0.026651420447555613","0.0351196863686156","2.60835164010445","0.009296537242257576","0.017890776849445945","0.15456965127802338","2.599210969756838","0.009202675033802808","0.027653341930763537","0.2399317264803905","0.3980034831098844","0.038176157941745816","0.017920053881842105","0.16124087554993893"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed1","5","1","1","16","128","128","0.23391319420312515","0.3638571822182554","0.028099941008114377","0.03667505795077042","2.719802236752363","0.008750918158490157","0.01716359104939155","0.1571385869095609","2.743130303666561","0.008561284763116806","0.028996491675105623","0.2442880248849897","0.4128682720782719","0.040425064515009185","0.016361405767911643","0.16391355072371724"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed0","5","1","1","16","128","128","0.230099249794008","0.35350044459725255","0.02867249539662751","0.03762496452362398","2.7092447237543658","0.008920900037180358","0.017397443071023668","0.15469286165824392","2.666638827530752","0.008783589979003902","0.028692302517374684","0.2406528362363171","0.423661894564788","0.03943205522751991","0.016962521169217544","0.16159110347116223"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed2","5","1","1","16","128","128","0.23400765768734055","0.36552493953927695","0.027382443275785345","0.037826544072171696","2.581048215156618","0.008476140821442551","0.016661462653374388","0.15710090589709047","2.5711716379109495","0.008544194797207782","0.027605361654837134","0.2422419330929351","0.3900488342112374","0.041768138244881195","0.016951544557865298","0.16254351166094455"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed1","5","1","1","16","128","128","0.2312886674554921","0.3575509245319847","0.028212938978028908","0.03748764134982777","2.6799645558891005","0.009378345296687829","0.01826404545500516","0.15561980189697144","2.7044724764020907","0.009584432003459865","0.029052472009154052","0.23957831424254863","0.379009220309722","0.04417084987715192","0.020500012444230963","0.16115235505556688"
"hpo_018_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed0","5","1","1","16","128","128","0.2322373456328295","0.3535122693941743","0.02739695525206236","0.03726538300461756","2.603941617258384","0.008985244385311703","0.01701780133659323","0.15610388613850434","2.64791114968964","0.009350548884600008","0.02847406486068786","0.24072335827073588","0.4061442556481832","0.044146736518683685","0.02271906037755884","0.16182112763832213"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed2","5","1","1","64","64","512","0.22111485546865975","0.3415372366957823","0.02679821965581949","0.03757682616979871","2.5859296551822335","0.007933394796714958","0.015845033241232008","0.14843257714482477","2.6698967031569567","0.007877125895004862","0.02832728786130978","0.2276190463866656","0.35255867062335017","0.04953017248905897","0.016991898150491277","0.15271325992854884"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed1","5","1","1","64","64","512","0.21442164628464344","0.33032603272717587","0.02577629969769621","0.0333172897136502","2.528705237460138","0.008270569881184226","0.016011956384548456","0.14412661659157203","2.5314964603804895","0.008212045600611038","0.026785750083720684","0.220101340009729","0.3369249655396781","0.04011231150411147","0.01689397771915402","0.14785728803401904"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed0","5","1","1","64","64","512","0.209623275409922","0.32348463355434","0.02613266644245368","0.035597272297546056","2.46765949658819","0.007972610942460507","0.01567308749813393","0.1408764698750009","2.5190434031932125","0.007962333651421401","0.02701990023691873","0.21557369964449452","0.3327355249825846","0.04352836344682497","0.01692374165642679","0.1447995161019366"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed2","5","1","1","64","64","512","0.2208791569955901","0.3397509257062624","0.026038059584686392","0.03476952723307806","2.4860542456127153","0.008588417593183848","0.01702269727541292","0.14848297827886564","2.505051360412211","0.008430770264315835","0.02677432209682359","0.23085587240543756","0.40449298805641354","0.03709435784594101","0.016536555211221073","0.15500443682863946"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed1","5","1","1","64","64","512","0.21207844895649672","0.3351741965353655","0.025557850709635007","0.03250939594839077","2.4886550771055416","0.007818515929957455","0.015500102435872116","0.14243346311557115","2.521441156388556","0.00792861287631735","0.026361812372832912","0.2225353620919605","0.40088194438788016","0.03637179388683441","0.01616188873950684","0.14935980577472097"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed0","5","1","1","64","64","512","0.2033240273869714","0.31372450810095504","0.02411685224549878","0.03171482845871749","2.3918314335092727","0.00781033286578274","0.014872597202329306","0.1366523229373505","2.3810970413509684","0.007904216408720147","0.02487479127669133","0.21397512612689584","0.3808551668341734","0.03639984595845066","0.015695346223817262","0.14370048036630906"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed2","5","1","1","64","64","512","0.22633957606632385","0.34444120197298395","0.027081160944810227","0.03489124294169871","2.5924393491388495","0.009026912548879155","0.01720336799891692","0.15223332602609188","2.599418053255659","0.009252423905170577","0.02765774412555326","0.2344892565604863","0.38157698895034664","0.04083430840303676","0.01853602907583563","0.1576767259181465"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed1","5","1","1","64","64","512","0.20693990263292583","0.3176559351402307","0.024932096290320414","0.031262920319184255","2.4542778691273925","0.008426727494893349","0.016176437143376958","0.13924467651722297","2.433866294811952","0.008529460755070044","0.025680551148613312","0.2140707716896857","0.34272852726969233","0.03847396595734829","0.016392982197859337","0.14397967966460062"
"hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed0","5","1","1","64","64","512","0.2098875144013394","0.3287789981291791","0.02548657796212962","0.03269197346281009","2.506512054307546","0.008511483825058966","0.016050970301698053","0.1412190709691523","2.535234566987418","0.008729602985527697","0.026773413776840116","0.2169822206161184","0.3503468818250077","0.042898789899175706","0.01862770173662853","0.1459753226213283"
"hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed2","5","1","1","64","64","256","0.21708925045584115","0.33324779489114964","0.0261216159724164","0.03774129704732977","2.5320897861729352","0.008514396158364194","0.016831941084959078","0.145966368983205","2.581994659423083","0.008484994531949636","0.02717340513501961","0.2235224176566193","0.34535814042004953","0.04619535929901302","0.017114493940399243","0.1502028835692727"
